X,Y,Z,S,I_Raw,I_Pro,I_DoG,N,Gain,X_in_px,Y_in_px,Z_in_px,X_um,Y_um,Z_um,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_abs_in_px,Y_abs_in_px,Z_abs_in_px,X_abs_um,Y_abs_um,Z_abs_um,S_um,X_ref_in_px,Y_ref_in_px,Z_ref_in_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px,ID
56.0,24.0,22.0,2.0,726.0,3.8963499817358525,0.8243853368524643,2.0,-0.6507385899792459,249.0,107.0,22.0,112.0,48.0,44.0,110.0,24.0,77.0,489.0,107.0,77.0,220.0,48.0,154.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1030
46.0,24.0,4.0,2.0,794.0,71.89634998173585,19.441181814997726,2.0,-0.5743002589940145,204.0,107.0,4.0,92.0,48.0,8.0,100.0,24.0,59.0,444.0,107.0,59.0,200.0,48.0,118.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1031
27.0,24.0,5.0,2.0,831.0,108.89634998173585,53.17787658310968,1.0,-0.34378367603274257,120.0,107.0,5.0,54.0,48.0,10.0,81.0,24.0,60.0,360.0,107.0,60.0,162.0,48.0,120.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1032
14.0,24.0,2.0,2.0,824.0,101.89634998173585,39.106051841158845,1.0,-0.44531367784390247,62.0,107.0,2.0,28.0,48.0,4.0,68.0,24.0,57.0,302.0,107.0,57.0,136.0,48.0,114.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1033
26.0,23.0,36.0,2.0,793.0,70.89634998173585,27.854008443197362,1.0,-0.43587023100536765,116.0,102.0,36.0,52.0,46.0,72.0,80.0,23.0,91.0,356.0,102.0,91.0,160.0,46.0,182.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1034
14.0,23.0,36.0,2.0,736.0,13.896349981735852,2.357753962372684,1.0,-0.7098881648007086,62.0,102.0,36.0,28.0,46.0,72.0,68.0,23.0,91.0,302.0,102.0,91.0,136.0,46.0,182.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1035
10.0,23.0,32.0,2.0,769.0,46.89634998173585,29.266371679403754,1.0,-0.2314777875293211,44.0,102.0,32.0,20.0,46.0,64.0,64.0,23.0,87.0,284.0,102.0,87.0,128.0,46.0,174.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1036
38.0,21.0,34.0,2.0,914.0,191.89634998173585,80.24898723015362,2.0,-0.4102490378685224,169.0,93.0,34.0,76.0,42.0,68.0,92.0,21.0,89.0,409.0,93.0,89.0,184.0,42.0,178.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1037
24.0,21.0,30.0,2.0,736.0,13.896349981735852,2.3880460031137614,1.0,-0.7067074510672047,107.0,93.0,30.0,48.0,42.0,60.0,78.0,21.0,85.0,347.0,93.0,85.0,156.0,42.0,170.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1038
12.0,21.0,10.0,2.0,894.0,171.89634998173585,88.24955751507498,1.0,-0.32153799101254865,53.0,93.0,10.0,24.0,42.0,20.0,66.0,21.0,65.0,293.0,93.0,65.0,132.0,42.0,130.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1039
7.0,21.0,17.0,2.0,765.0,42.89634998173585,9.997957210454036,1.0,-0.6219647163870866,31.0,93.0,17.0,14.0,42.0,34.0,61.0,21.0,72.0,271.0,93.0,72.0,122.0,42.0,144.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1040
28.0,20.0,28.0,2.0,780.0,57.89634998173585,21.573277306841494,2.0,-0.45706861746053895,124.0,89.0,28.0,56.0,40.0,56.0,82.0,20.0,83.0,364.0,89.0,83.0,164.0,40.0,166.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1041
17.0,20.0,11.0,2.0,930.0,207.89634998173585,68.93993769525373,1.0,-0.5019443565455386,76.0,89.0,11.0,34.0,40.0,22.0,71.0,20.0,66.0,316.0,89.0,66.0,142.0,40.0,132.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1042
6.0,20.0,22.0,2.0,792.0,69.89634998173585,25.52491475769982,1.0,-0.46500573373450815,27.0,89.0,22.0,12.0,40.0,44.0,60.0,20.0,77.0,267.0,89.0,77.0,120.0,40.0,154.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1043
2.0,20.0,10.0,2.0,865.0,142.89634998173585,48.111483905242345,1.0,-0.4962354901766957,9.0,89.0,10.0,4.0,40.0,20.0,56.0,20.0,65.0,249.0,89.0,65.0,112.0,40.0,130.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1044
65.0,19.0,9.0,2.0,842.0,119.89634998173585,42.346287914677816,3.0,-0.4779881729768908,289.0,84.0,9.0,130.0,38.0,18.0,119.0,19.0,64.0,529.0,84.0,64.0,238.0,38.0,128.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1045
29.0,19.0,35.0,2.0,751.0,28.896349981735852,4.675212232019697,1.0,-0.7214778268433345,129.0,84.0,35.0,58.0,38.0,70.0,83.0,19.0,90.0,369.0,84.0,90.0,166.0,38.0,180.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1046
63.0,18.0,33.0,2.0,730.0,7.8963499817358525,1.4940330363774927,1.0,-0.6817950804571836,280.0,80.0,33.0,126.0,36.0,66.0,117.0,18.0,88.0,520.0,80.0,88.0,234.0,36.0,176.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1047
34.0,18.0,32.0,2.0,774.0,51.89634998173585,12.038247083361728,1.0,-0.6234199436306919,151.0,80.0,32.0,68.0,36.0,64.0,88.0,18.0,87.0,391.0,80.0,87.0,176.0,36.0,174.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1048
29.0,18.0,2.0,2.0,836.0,113.89634998173585,75.89648025103156,1.0,-0.20021762510259292,129.0,80.0,2.0,58.0,36.0,4.0,83.0,18.0,57.0,369.0,80.0,57.0,166.0,36.0,114.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1049
13.0,18.0,31.0,2.0,755.0,32.89634998173585,6.977888300558898,1.0,-0.6500051862479204,58.0,80.0,31.0,26.0,36.0,62.0,67.0,18.0,86.0,298.0,80.0,86.0,134.0,36.0,172.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1050
25.0,17.0,9.0,2.0,771.0,48.89634998173585,26.621548542309718,1.0,-0.294960557361559,111.0,76.0,9.0,50.0,34.0,18.0,79.0,17.0,64.0,351.0,76.0,64.0,158.0,34.0,128.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1051
23.0,17.0,5.0,2.0,858.0,135.89634998173585,78.34737053014385,1.0,-0.2686145447534876,102.0,76.0,5.0,46.0,34.0,10.0,77.0,17.0,60.0,342.0,76.0,60.0,154.0,34.0,120.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1052
21.0,17.0,14.0,2.0,863.0,140.89634998173585,64.85457946651117,1.0,-0.3695816622512592,93.0,76.0,14.0,42.0,34.0,28.0,75.0,17.0,69.0,333.0,76.0,69.0,150.0,34.0,138.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1053
7.0,17.0,13.0,2.0,804.0,81.89634998173585,40.471861243861746,1.0,-0.33852328413548566,31.0,76.0,13.0,14.0,34.0,26.0,61.0,17.0,68.0,271.0,76.0,68.0,122.0,34.0,136.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1054
24.0,16.0,36.0,2.0,941.0,218.89634998173585,89.79282325970412,1.0,-0.41823147007833006,107.0,71.0,36.0,48.0,32.0,72.0,78.0,16.0,91.0,347.0,71.0,91.0,156.0,32.0,182.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1055
23.0,16.0,31.0,2.0,779.0,56.89634998173585,19.811513073849824,1.0,-0.4834554820150945,102.0,71.0,31.0,46.0,32.0,62.0,77.0,16.0,86.0,342.0,71.0,86.0,154.0,32.0,172.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1056
67.0,15.0,32.0,2.0,742.0,19.896349981735852,6.098836757810694,1.0,-0.5307718448867677,298.0,67.0,32.0,134.0,30.0,64.0,121.0,15.0,87.0,538.0,67.0,87.0,242.0,30.0,174.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1057
43.0,15.0,3.0,2.0,814.0,91.89634998173585,61.86674682148099,2.0,-0.19529785614740963,191.0,67.0,3.0,86.0,30.0,6.0,97.0,15.0,58.0,431.0,67.0,58.0,194.0,30.0,116.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1058
5.0,15.0,4.0,2.0,759.0,36.89634998173585,10.316697507152313,1.0,-0.5629726079605262,22.0,67.0,4.0,10.0,30.0,8.0,59.0,15.0,59.0,262.0,67.0,59.0,118.0,30.0,118.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1059
30.0,14.0,10.0,2.0,753.0,30.896349981735852,28.45488154366461,2.0,-0.041135935604409014,133.0,62.0,10.0,60.0,28.0,20.0,84.0,14.0,65.0,373.0,62.0,65.0,168.0,28.0,130.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1060
17.0,14.0,35.0,2.0,862.0,139.89634998173585,74.50581873955105,2.0,-0.30499006438311516,76.0,62.0,35.0,34.0,28.0,70.0,71.0,14.0,90.0,316.0,62.0,90.0,142.0,28.0,180.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1061
3.0,14.0,21.0,2.0,803.0,80.89634998173585,44.23866619967582,1.0,-0.2929450516785516,13.0,62.0,21.0,6.0,28.0,42.0,57.0,14.0,76.0,253.0,62.0,76.0,114.0,28.0,152.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1062
67.0,13.0,24.0,2.0,728.0,5.8963499817358525,1.0560910039506934,2.0,-0.6961956221922808,298.0,58.0,24.0,134.0,26.0,48.0,121.0,13.0,79.0,538.0,58.0,79.0,242.0,26.0,158.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1063
49.0,13.0,3.0,2.0,731.0,8.896349981735852,1.2418125119228098,1.0,-0.7550221723710676,218.0,58.0,3.0,98.0,26.0,6.0,103.0,13.0,58.0,458.0,58.0,58.0,206.0,26.0,116.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1064
39.0,13.0,24.0,2.0,726.0,3.8963499817358525,0.7831164622353799,1.0,-0.6652966864441119,173.0,58.0,24.0,78.0,26.0,48.0,93.0,13.0,79.0,413.0,58.0,79.0,186.0,26.0,158.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1065
28.0,13.0,17.0,2.0,820.0,97.89634998173585,39.83145286874087,2.0,-0.421591689631706,124.0,58.0,17.0,56.0,26.0,34.0,82.0,13.0,72.0,364.0,58.0,72.0,164.0,26.0,144.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1066
22.0,13.0,26.0,2.0,831.0,108.89634998173585,43.53823852670316,3.0,-0.42876168784628793,98.0,58.0,26.0,44.0,26.0,52.0,76.0,13.0,81.0,338.0,58.0,81.0,152.0,26.0,162.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1067
10.0,12.0,31.0,2.0,853.0,130.89634998173585,46.84041581609971,2.0,-0.4729237295858331,44.0,53.0,31.0,20.0,24.0,62.0,64.0,12.0,86.0,284.0,53.0,86.0,128.0,24.0,172.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1068
9.0,12.0,9.0,2.0,778.0,55.89634998173585,11.116954747811903,1.0,-0.6682164894664515,40.0,53.0,9.0,18.0,24.0,18.0,63.0,12.0,64.0,280.0,53.0,64.0,126.0,24.0,128.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1069
45.0,11.0,3.0,2.0,822.0,99.89634998173585,34.428873289829916,1.0,-0.4873803675691655,200.0,49.0,3.0,90.0,22.0,6.0,99.0,11.0,58.0,440.0,49.0,58.0,198.0,22.0,116.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1070
23.0,11.0,7.0,2.0,848.0,125.89634998173585,89.7492439173051,5.0,-0.16762274346005787,102.0,49.0,7.0,46.0,22.0,14.0,77.0,11.0,62.0,342.0,49.0,62.0,154.0,22.0,124.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1071
19.0,11.0,36.0,2.0,869.0,146.89634998173585,47.83127697893264,1.0,-0.5087366109730932,84.0,49.0,36.0,38.0,22.0,72.0,73.0,11.0,91.0,324.0,49.0,91.0,146.0,22.0,182.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1072
12.0,11.0,26.0,2.0,724.0,1.8963499817358525,0.9384338568841618,1.0,-0.3379150508061344,53.0,49.0,26.0,24.0,22.0,52.0,66.0,11.0,81.0,293.0,49.0,81.0,132.0,22.0,162.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1073
38.0,10.0,20.0,2.0,782.0,59.89634998173585,23.864375652751693,1.0,-0.43017743764803773,169.0,44.0,20.0,76.0,20.0,40.0,92.0,10.0,75.0,409.0,44.0,75.0,184.0,20.0,150.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1074
32.0,10.0,16.0,2.0,777.0,54.89634998173585,29.550182710595482,1.0,-0.30014455849224086,142.0,44.0,16.0,64.0,20.0,32.0,86.0,10.0,71.0,382.0,44.0,71.0,172.0,20.0,142.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1075
8.0,10.0,13.0,2.0,740.0,17.896349981735852,8.401757412246845,1.0,-0.36103710534171285,36.0,44.0,13.0,16.0,20.0,26.0,62.0,10.0,68.0,276.0,44.0,68.0,124.0,20.0,136.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1076
35.0,9.0,13.0,2.0,774.0,51.89634998173585,20.98725354507935,1.0,-0.4240884772565407,156.0,40.0,13.0,70.0,18.0,26.0,89.0,9.0,68.0,396.0,40.0,68.0,178.0,18.0,136.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1077
33.0,9.0,6.0,2.0,851.0,128.89634998173585,60.86312544064133,4.0,-0.35852346445236727,147.0,40.0,6.0,66.0,18.0,12.0,87.0,9.0,61.0,387.0,40.0,61.0,174.0,18.0,122.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1078
26.0,9.0,29.0,2.0,733.0,10.896349981735852,1.9723651819094101,1.0,-0.693463542113134,116.0,40.0,29.0,52.0,18.0,58.0,80.0,9.0,84.0,356.0,40.0,84.0,160.0,18.0,168.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1079
25.0,9.0,16.0,2.0,759.0,36.89634998173585,21.2460141012395,1.0,-0.26917267860250155,111.0,40.0,16.0,50.0,18.0,32.0,79.0,9.0,71.0,351.0,40.0,71.0,158.0,18.0,142.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1080
26.0,8.0,20.0,2.0,817.0,94.89634998173585,34.185491097163116,2.0,-0.4703284240225882,116.0,36.0,20.0,52.0,16.0,40.0,80.0,8.0,75.0,356.0,36.0,75.0,160.0,16.0,150.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1081
20.0,8.0,34.0,2.0,811.0,88.89634998173585,41.05599558467588,1.0,-0.36813767530353125,89.0,36.0,34.0,40.0,16.0,68.0,74.0,8.0,89.0,329.0,36.0,89.0,148.0,16.0,178.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1082
53.0,7.0,28.0,2.0,724.0,1.8963499817358525,0.44900154237157963,1.0,-0.6171136499101509,236.0,31.0,28.0,106.0,14.0,56.0,107.0,7.0,83.0,476.0,31.0,83.0,214.0,14.0,166.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1083
45.0,7.0,8.0,2.0,908.0,185.89634998173585,85.55429656314674,2.0,-0.3696511859366605,200.0,31.0,8.0,90.0,14.0,16.0,99.0,7.0,63.0,440.0,31.0,63.0,198.0,14.0,126.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1084
43.0,7.0,19.0,2.0,743.0,20.896349981735852,4.828546637548956,1.0,-0.6246012795301801,191.0,31.0,19.0,86.0,14.0,38.0,97.0,7.0,74.0,431.0,31.0,74.0,194.0,14.0,148.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1085
10.0,7.0,26.0,2.0,733.0,10.896349981735852,2.3153323804215806,1.0,-0.6495022636854414,44.0,31.0,26.0,20.0,14.0,52.0,64.0,7.0,81.0,284.0,31.0,81.0,128.0,14.0,162.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1086
8.0,7.0,20.0,2.0,805.0,82.89634998173585,63.37551092149983,3.0,-0.13345587414895738,36.0,31.0,20.0,16.0,14.0,40.0,62.0,7.0,75.0,276.0,31.0,75.0,124.0,14.0,150.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1087
56.0,6.0,14.0,2.0,777.0,54.89634998173585,13.860308748998587,1.0,-0.5968300669385789,249.0,27.0,14.0,112.0,12.0,28.0,110.0,6.0,69.0,489.0,27.0,69.0,220.0,12.0,138.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1088
56.0,6.0,11.0,2.0,763.0,40.89634998173585,12.777137780676448,1.0,-0.5238938882736697,249.0,27.0,11.0,112.0,12.0,22.0,110.0,6.0,66.0,489.0,27.0,66.0,220.0,12.0,132.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1089
52.0,6.0,35.0,2.0,724.0,1.8963499817358525,0.4741938334696511,1.0,-0.5999282270776817,231.0,27.0,35.0,104.0,12.0,70.0,106.0,6.0,90.0,471.0,27.0,90.0,212.0,12.0,180.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1090
39.0,6.0,33.0,2.0,779.0,56.89634998173585,14.245593524453051,2.0,-0.5995163240595536,173.0,27.0,33.0,78.0,12.0,66.0,93.0,6.0,88.0,413.0,27.0,88.0,186.0,12.0,176.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1091
38.0,6.0,26.0,2.0,763.0,40.89634998173585,13.45098393356657,2.0,-0.5049993085390628,169.0,27.0,26.0,76.0,12.0,52.0,92.0,6.0,81.0,409.0,27.0,81.0,184.0,12.0,162.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1092
19.0,6.0,29.0,2.0,772.0,49.89634998173585,17.827834426731364,1.0,-0.4735164525804924,84.0,27.0,29.0,38.0,12.0,58.0,73.0,6.0,84.0,324.0,27.0,84.0,146.0,12.0,168.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1093
56.0,5.0,23.0,2.0,762.0,39.89634998173585,10.307871172250195,1.0,-0.5893623709196101,249.0,22.0,23.0,112.0,10.0,46.0,110.0,5.0,78.0,489.0,22.0,78.0,220.0,10.0,156.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1094
56.0,5.0,18.0,2.0,738.0,15.896349981735852,3.368305120335016,1.0,-0.6503124398035096,249.0,22.0,18.0,112.0,10.0,36.0,110.0,5.0,73.0,489.0,22.0,73.0,220.0,10.0,146.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1095
47.0,5.0,15.0,2.0,854.0,131.89634998173585,50.7740037455813,1.0,-0.44409147177352426,209.0,22.0,15.0,94.0,10.0,30.0,101.0,5.0,70.0,449.0,22.0,70.0,202.0,10.0,140.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1096
38.0,5.0,17.0,2.0,828.0,105.89634998173585,41.49843460868284,2.0,-0.43690769352526443,169.0,22.0,17.0,76.0,10.0,34.0,92.0,5.0,72.0,409.0,22.0,72.0,184.0,10.0,144.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1097
27.0,5.0,22.0,2.0,799.0,76.89634998173585,27.21654301199588,1.0,-0.47717247634960075,120.0,22.0,22.0,54.0,10.0,44.0,81.0,5.0,77.0,360.0,22.0,77.0,162.0,10.0,154.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1098
13.0,4.0,6.0,2.0,782.0,59.89634998173585,14.685180573861496,1.0,-0.6061979295821954,58.0,18.0,6.0,26.0,8.0,12.0,67.0,4.0,61.0,298.0,18.0,61.0,134.0,8.0,122.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1099
56.0,3.0,2.0,2.0,807.0,84.89634998173585,34.70776467053356,1.0,-0.41962256446709967,249.0,13.0,2.0,112.0,6.0,4.0,110.0,3.0,57.0,489.0,13.0,57.0,220.0,6.0,114.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1100
55.0,3.0,30.0,2.0,761.0,38.89634998173585,13.10862106266756,2.0,-0.4958704600960157,244.0,13.0,30.0,110.0,6.0,60.0,109.0,3.0,85.0,484.0,13.0,85.0,218.0,6.0,170.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1101
55.0,3.0,7.0,2.0,867.0,144.89634998173585,76.11904926179204,1.0,-0.3111878220040265,244.0,13.0,7.0,110.0,6.0,14.0,109.0,3.0,62.0,484.0,13.0,62.0,218.0,6.0,124.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1102
53.0,3.0,22.0,2.0,811.0,88.89634998173585,19.023972310316122,1.0,-0.6474441160612214,236.0,13.0,22.0,106.0,6.0,44.0,107.0,3.0,77.0,476.0,13.0,77.0,214.0,6.0,154.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1103
45.0,3.0,20.0,2.0,767.0,44.89634998173585,12.78987077235948,1.0,-0.5565710283958415,200.0,13.0,20.0,90.0,6.0,40.0,99.0,3.0,75.0,440.0,13.0,75.0,198.0,6.0,150.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1104
42.0,3.0,15.0,2.0,779.0,56.89634998173585,13.315062186697904,1.0,-0.6207151579644712,187.0,13.0,15.0,84.0,6.0,30.0,96.0,3.0,70.0,427.0,13.0,70.0,192.0,6.0,140.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1105
15.0,3.0,30.0,2.0,771.0,48.89634998173585,15.502130760406198,1.0,-0.5185560099630835,67.0,13.0,30.0,30.0,6.0,60.0,69.0,3.0,85.0,307.0,13.0,85.0,138.0,6.0,170.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1106
12.0,3.0,23.0,2.0,791.0,68.89634998173585,20.171891043752556,1.0,-0.5470463812577141,53.0,13.0,23.0,24.0,6.0,46.0,66.0,3.0,78.0,293.0,13.0,78.0,132.0,6.0,156.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1107
46.0,2.0,16.0,2.0,815.0,92.89634998173585,33.825681657172666,1.0,-0.46614363390956104,204.0,9.0,16.0,92.0,4.0,32.0,100.0,2.0,71.0,444.0,9.0,71.0,200.0,4.0,142.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1108
41.0,2.0,36.0,2.0,795.0,72.89634998173585,22.447888710478374,1.0,-0.529119136753641,182.0,9.0,36.0,82.0,4.0,72.0,95.0,2.0,91.0,422.0,9.0,91.0,190.0,4.0,182.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1109
38.0,2.0,25.0,2.0,750.0,27.896349981735852,10.435177325050043,1.0,-0.4555303136484893,169.0,9.0,25.0,76.0,4.0,50.0,92.0,2.0,80.0,409.0,9.0,80.0,184.0,4.0,160.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1110
35.0,2.0,10.0,2.0,850.0,127.89634998173585,62.07466666675999,1.0,-0.34648276603565276,156.0,9.0,10.0,70.0,4.0,20.0,89.0,2.0,65.0,396.0,9.0,65.0,178.0,4.0,130.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1111
28.0,2.0,32.0,2.0,775.0,52.89634998173585,13.639821536242403,1.0,-0.5900028142569974,124.0,9.0,32.0,56.0,4.0,64.0,82.0,2.0,87.0,364.0,9.0,87.0,164.0,4.0,174.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1112
24.0,2.0,29.0,2.0,729.0,6.8963499817358525,1.0656690700424973,1.0,-0.7323118512748407,107.0,9.0,29.0,48.0,4.0,58.0,78.0,2.0,84.0,347.0,9.0,84.0,156.0,4.0,168.0,4.0,240.0,0.0,55.0,54.0,0.0,55.0,1113
15.0,46.0,9.0,3.0,965.0,242.89634998173585,105.39932632823769,3.0,-0.39477097479421364,67.0,204.0,9.0,30.0,92.0,18.0,69.0,46.0,64.0,307.0,204.0,64.0,138.0,92.0,128.0,6.0,240.0,0.0,55.0,54.0,0.0,55.0,1114
59.0,36.0,29.0,3.0,1551.0,828.8963499817359,493.89984362126586,2.0,-0.25324876801165735,262.0,160.0,29.0,118.0,72.0,58.0,113.0,36.0,84.0,502.0,160.0,84.0,226.0,72.0,168.0,6.0,240.0,0.0,55.0,54.0,0.0,55.0,1115
20.0,27.0,10.0,5.0,1932.0,1209.896349981736,1257.018121135283,8.0,0.019101501776918262,89.0,120.0,10.0,40.0,54.0,20.0,74.0,27.0,65.0,329.0,120.0,65.0,148.0,54.0,130.0,10.0,240.0,0.0,55.0,54.0,0.0,55.0,1116
61.0,70.0,10.0,2.0,1249.0,48.8345357307694,13.00547335073638,1.0,-0.5793832004909627,271.0,311.0,10.0,122.0,140.0,20.0,115.0,123.0,10.0,511.0,547.0,10.0,230.0,246.0,20.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1117
25.0,71.0,5.0,2.0,1374.0,349.66807261542,181.18968846353383,1.0,-0.3173701064659175,111.0,316.0,5.0,50.0,142.0,10.0,79.0,124.0,60.0,351.0,552.0,60.0,158.0,248.0,120.0,4.0,240.0,236.0,55.0,54.0,53.0,55.0,1118
15.0,70.0,32.0,2.0,1661.0,460.8345357307694,258.6938323560261,1.0,-0.2809350017876701,67.0,311.0,32.0,30.0,140.0,64.0,69.0,123.0,32.0,307.0,547.0,32.0,138.0,246.0,64.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1119
43.0,69.0,34.0,2.0,1705.0,504.8345357307694,236.97722762450584,1.0,-0.3610852797679064,191.0,307.0,34.0,86.0,138.0,68.0,97.0,122.0,34.0,431.0,543.0,34.0,194.0,244.0,68.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1120
59.0,68.0,27.0,2.0,1222.0,21.834535730769403,4.799457730179104,1.0,-0.6395990907472288,262.0,302.0,27.0,118.0,136.0,54.0,113.0,121.0,27.0,502.0,538.0,27.0,226.0,242.0,54.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1121
30.0,68.0,36.0,2.0,1528.0,327.8345357307694,167.12717610366002,1.0,-0.32468644702131605,133.0,302.0,36.0,60.0,136.0,72.0,84.0,121.0,36.0,373.0,538.0,36.0,168.0,242.0,72.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1122
40.0,66.0,46.0,2.0,1717.0,516.8345357307694,208.5248927302011,1.0,-0.4250439587649994,178.0,293.0,46.0,80.0,132.0,92.0,94.0,119.0,46.0,418.0,529.0,46.0,188.0,238.0,92.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1123
32.0,65.0,42.0,2.0,1950.0,749.8345357307694,366.6393292930152,1.0,-0.3432191459578777,142.0,289.0,42.0,64.0,130.0,84.0,86.0,118.0,42.0,382.0,525.0,42.0,172.0,236.0,84.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1124
25.0,65.0,63.0,2.0,1363.0,162.8345357307694,79.48565893217352,1.0,-0.3439617441481946,111.0,289.0,63.0,50.0,130.0,126.0,79.0,118.0,63.0,351.0,525.0,63.0,158.0,236.0,126.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1125
59.0,64.0,8.0,2.0,1637.0,436.8345357307694,172.63986860257702,1.0,-0.4334795116083226,262.0,284.0,8.0,118.0,128.0,16.0,113.0,117.0,8.0,502.0,520.0,8.0,226.0,234.0,16.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,1126
